,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi149-skosrdf,,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi149-json,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi149-jsonld,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c67,data compression@en,data compression,https://osgeo.geolexica.org/api/ldapi/67.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info67,"technique that reduces either the amount of storage space required to store a given amount of data, or the length of message required to transfer a given amount of information@en",67^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi67-rdfxml,https://osgeo.geolexica.org/api/ldapi/67.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review67,,preferred@en,https://osgeo.geolexica.org/api/ldapi/67.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2002/07/owl#NamedIndividual,https://osgeo.geolexica.org/api/ldapi/67.json^^http://www.w3.org/2001/XMLSchema#anyURI,Note to entry:  Adapted from ANSI T1.523-2001.@en,67^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-source#ISO-19129-2009,4.1.8,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi67-jsonld,,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,,,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi67-json,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi67-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c415,Universally Unique Identifier@en,Universally Unique Identifier,https://osgeo.geolexica.org/api/ldapi/415.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info415,128-bit number used to identify information in computer systems@en,415^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi415-json,https://osgeo.geolexica.org/api/ldapi/415.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review415,UUID,preferred@en,https://osgeo.geolexica.org/api/ldapi/415.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2002/07/owl#NamedIndividual,https://osgeo.geolexica.org/api/ldapi/415.json^^http://www.w3.org/2001/XMLSchema#anyURI,Note to entry:  also referred to as a globally unique identifier@en,415^^http://www.w3.org/2001/XMLSchema#integer,https://geonetwork-opensource.org/manuals/2.10.4/eng/users/glossary.html,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi415-jsonld,,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,,,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi415-rdfxml,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi415-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c391,Styled Layer Descriptor@en,Styled Layer Descriptor,https://osgeo.geolexica.org/api/ldapi/391.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info391,Definition not provided in this language.@en,391^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi391-json,https://osgeo.geolexica.org/api/ldapi/391.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review391,SLD,preferred@en,https://osgeo.geolexica.org/api/ldapi/391.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2002/07/owl#NamedIndividual,https://osgeo.geolexica.org/api/ldapi/391.json^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-note#DefnTransUnavail,391^^http://www.w3.org/2001/XMLSchema#integer,https://www.opengeospatial.org/acronyms,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi391-jsonld,,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi391-rdfxml,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi391-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c204,ISO SQL/MM@en,ISO SQL/MM,https://osgeo.geolexica.org/api/ldapi/204.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info204,database language intended for for spatial applications based on SQL defined by ISO/IEC 13249-3:2016@en,204^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi204-json,https://osgeo.geolexica.org/api/ldapi/204.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review204,,preferred@en,https://osgeo.geolexica.org/api/ldapi/204.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2004/02/skos/core#Concept,https://osgeo.geolexica.org/api/ldapi/204.json^^http://www.w3.org/2001/XMLSchema#anyURI,,204^^http://www.w3.org/2001/XMLSchema#integer,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi204-rdfxml,,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi204-jsonld,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi204-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c119,Extreme Science and Engineering Discovery Environment@en,Extreme Science and Engineering Discovery Environment,https://osgeo.geolexica.org/api/ldapi/119.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info119,Definition not provided in this language.@en,119^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi119-jsonld,https://osgeo.geolexica.org/api/ldapi/119.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review119,XSEDE,preferred@en,https://osgeo.geolexica.org/api/ldapi/119.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2004/02/skos/core#Concept,https://osgeo.geolexica.org/api/ldapi/119.json^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-note#DefnTransUnavail,119^^http://www.w3.org/2001/XMLSchema#integer,https://www.osgeo.org/initiatives/geo-for-all/geo-newsletters-archive/,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi119-json,,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi119-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi119-rdfxml,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c37,CEN TC 287@en,CEN TC 287,https://osgeo.geolexica.org/api/ldapi/37.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info37,CEN Technical Committee of Geographic Information@en,37^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi37-rdfxml,https://osgeo.geolexica.org/api/ldapi/37.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review37,CEN TC 287,preferred@en,https://osgeo.geolexica.org/api/ldapi/37.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2004/02/skos/core#Concept,https://osgeo.geolexica.org/api/ldapi/37.json^^http://www.w3.org/2001/XMLSchema#anyURI,,37^^http://www.w3.org/2001/XMLSchema#integer,https://joinup.ec.europa.eu/sites/default/files/document/2011-12/gvsig-1_0-man-v1-en_01.pdf,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi37-jsonld,,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi37-json,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi37-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c180,Implementation Standard@en,Implementation Standard,https://osgeo.geolexica.org/api/ldapi/180.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info180,Definition not provided in this language.@en,180^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi180-json,https://osgeo.geolexica.org/api/ldapi/180.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review180,IS,preferred@en,https://osgeo.geolexica.org/api/ldapi/180.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2002/07/owl#NamedIndividual,https://osgeo.geolexica.org/api/ldapi/180.json^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-note#DefnTransUnavail,180^^http://www.w3.org/2001/XMLSchema#integer,https://www.opengeospatial.org/acronyms,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi180-jsonld,,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,,,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi180-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi180-rdfxml,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c361,Services Oriented Architecture@en,Services Oriented Architecture,https://osgeo.geolexica.org/api/ldapi/361.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info361,methodology for systems development and integration where systems package functionality as interoperable services@en,361^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi361-skosrdf,https://osgeo.geolexica.org/api/ldapi/361.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review361,SOA,preferred@en,https://osgeo.geolexica.org/api/ldapi/361.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2004/02/skos/core#Concept,https://osgeo.geolexica.org/api/ldapi/361.json^^http://www.w3.org/2001/XMLSchema#anyURI,Note to entry:  A SOA infrastructure allows different applications to exchange data with one another.@en,361^^http://www.w3.org/2001/XMLSchema#integer,https://geonetwork-opensource.org/manuals/2.10.4/eng/users/glossary.html,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi361-json,,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi361-jsonld,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi361-rdfxml,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c276,OGC EC08 Pilot@en,OGC EC08 Pilot,https://osgeo.geolexica.org/api/ldapi/276.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info276,OGC Empire Challenge 08 Pilot Project@en,276^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi276-jsonld,https://osgeo.geolexica.org/api/ldapi/276.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review276,,preferred@en,https://osgeo.geolexica.org/api/ldapi/276.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2002/07/owl#NamedIndividual,https://osgeo.geolexica.org/api/ldapi/276.json^^http://www.w3.org/2001/XMLSchema#anyURI,,276^^http://www.w3.org/2001/XMLSchema#integer,https://www.opengeospatial.org/acronyms,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi276-rdfxml,,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,,,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi276-json,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi276-skosrdf,,,,,,,,,,,,,,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-concept/c150,Geospatial Rights Management Domain Working Group@en,Geospatial Rights Management Domain Working Group,https://osgeo.geolexica.org/api/ldapi/150.jsonld^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-info#Info150,Definition not provided in this language.@en,150^^http://www.w3.org/2001/XMLSchema#integer,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi150-skosrdf,https://osgeo.geolexica.org/api/ldapi/150.ttl^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-lang#engRegistry,https://osgeo.geolexica.org/api/geolexica#OSGeoConceptScheme,https://osgeo.geolexica.org/api/osgeo-review#Review150,GeoRM DWG,preferred@en,https://osgeo.geolexica.org/api/ldapi/150.rdf^^http://www.w3.org/2001/XMLSchema#anyURI,http://www.w3.org/2004/02/skos/core#Concept,https://osgeo.geolexica.org/api/ldapi/150.json^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/osgeo-note#DefnTransUnavail,150^^http://www.w3.org/2001/XMLSchema#integer,https://www.opengeospatial.org/acronyms,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi150-rdfxml,,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi150-jsonld,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,https://osgeo.geolexica.org/api/osgeo-ldapi#ldapi150-json,,,,,,,,,,,,,,,,,,,,,,,,,
